underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2023-08-25,SPXW,2023-11-30,4635.000,P,0.0000,0.0000,0.0000,0.0000,0,100,212.3000,100,218.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1211,-0.7156,0.0012,-0.4485,7.7939,-8.9607,3,218.6000,1,234.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4640.000,C,0.0000,0.0000,0.0000,0.0000,0,58,44.9000,17,45.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1207,0.2789,0.0012,-0.4667,7.7135,3.1354,34,43.2000,15,44.1000,4404.6300,4405.8600,0.0000,19,
^SPX,2023-08-25,SPXW,2023-11-30,4640.000,P,0.0000,0.0000,0.0000,0.0000,0,100,215.6000,3,220.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1205,-0.7225,0.0012,-0.4400,7.7098,-9.0491,3,221.9000,1,227.4000,4404.6300,4405.8600,0.0000,23,
^SPX,2023-08-25,SPXW,2023-11-30,4645.000,C,0.0000,0.0000,0.0000,0.0000,0,59,43.3000,15,44.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1202,0.2723,0.0012,-0.4595,7.6304,3.0632,35,41.7000,16,42.5000,4404.6300,4405.8600,0.0000,1,
^SPX,2023-08-25,SPXW,2023-11-30,4645.000,P,0.0000,0.0000,0.0000,0.0000,0,100,218.9000,59,225.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1201,-0.7291,0.0012,-0.4322,7.6272,-9.1341,3,225.3000,1,230.7000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4650.000,C,34.6500,41.3200,34.6500,41.3200,5,127,41.8000,83,42.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1196,0.2655,0.0012,-0.4515,7.5425,2.9887,36,40.2000,24,40.9000,4404.6300,4405.8600,38.6520,396,
^SPX,2023-08-25,SPXW,2023-11-30,4650.000,P,0.0000,0.0000,0.0000,0.0000,0,100,222.3000,3,227.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1196,-0.7355,0.0012,-0.4244,7.5430,-9.2186,3,228.8000,1,234.3000,4404.6300,4405.8600,0.0000,66,
^SPX,2023-08-25,SPXW,2023-11-30,4655.000,C,0.0000,0.0000,0.0000,0.0000,0,16,40.4000,18,41.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1194,0.2595,0.0012,-0.4454,7.4610,2.9213,37,38.8000,16,39.6000,4404.6300,4405.8600,0.0000,6,
^SPX,2023-08-25,SPXW,2023-11-30,4655.000,P,0.0000,0.0000,0.0000,0.0000,0,100,225.7000,57,232.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1193,-0.7418,0.0012,-0.4170,7.4588,-9.3014,3,232.3000,1,237.7000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4660.000,C,32.1500,32.1500,32.1500,32.1500,2,63,38.9000,18,39.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1189,0.2528,0.0012,-0.4375,7.3687,2.8470,38,37.4000,17,38.2000,4404.6300,4405.8600,32.1500,81,
^SPX,2023-08-25,SPXW,2023-11-30,4660.000,P,0.0000,0.0000,0.0000,0.0000,0,100,229.2000,3,233.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1189,-0.7483,0.0012,-0.4088,7.3691,-9.3868,3,235.8000,1,250.9000,4404.6300,4405.8600,0.0000,4,
^SPX,2023-08-25,SPXW,2023-11-30,4665.000,C,36.5000,36.5000,32.3000,34.1000,5,65,37.5000,22,38.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1185,0.2465,0.0012,-0.4303,7.2777,2.7760,39,36.0000,26,36.7000,4404.6300,4405.8600,33.8600,0,
^SPX,2023-08-25,SPXW,2023-11-30,4665.000,P,0.0000,0.0000,0.0000,0.0000,0,100,232.7000,70,239.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1185,-0.7545,0.0012,-0.4011,7.2790,-9.4705,3,239.4000,1,245.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4670.000,C,0.0000,0.0000,0.0000,0.0000,0,17,36.2000,19,36.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1181,0.2402,0.0012,-0.4228,7.1827,2.7045,40,34.7000,19,35.6000,4404.6300,4405.8600,0.0000,14,
^SPX,2023-08-25,SPXW,2023-11-30,4670.000,P,0.0000,0.0000,0.0000,0.0000,0,100,236.3000,3,241.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1182,-0.7606,0.0012,-0.3934,7.1871,-9.5528,3,243.0000,1,248.5000,4404.6300,4405.8600,0.0000,15,
^SPX,2023-08-25,SPXW,2023-11-30,4675.000,C,30.9000,30.9000,30.9000,30.9000,1,49,34.8000,2,35.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1177,0.2341,0.0011,-0.4157,7.0884,2.6360,41,33.4000,19,34.3000,4404.6300,4405.8600,30.9000,44,
^SPX,2023-08-25,SPXW,2023-11-30,4675.000,P,0.0000,0.0000,0.0000,0.0000,0,100,239.9000,3,244.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1178,-0.7669,0.0011,-0.3850,7.0895,-9.6371,3,246.6000,1,262.1000,4404.6300,4405.8600,0.0000,61,
^SPX,2023-08-25,SPXW,2023-11-30,4680.000,C,0.0000,0.0000,0.0000,0.0000,0,50,33.5000,2,34.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1174,0.2280,0.0011,-0.4082,6.9911,2.5678,41,32.2000,20,33.1000,4404.6300,4405.8600,0.0000,29,
^SPX,2023-08-25,SPXW,2023-11-30,4680.000,P,0.0000,0.0000,0.0000,0.0000,0,100,243.5000,3,248.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1177,-0.7725,0.0011,-0.3783,7.0006,-9.7127,3,250.3000,1,255.8000,4404.6300,4405.8600,0.0000,5,
^SPX,2023-08-25,SPXW,2023-11-30,4685.000,C,29.3000,29.5000,29.3000,29.5000,4,69,32.3000,29,32.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1171,0.2222,0.0011,-0.4013,6.8961,2.5031,42,31.0000,27,31.6000,4404.6300,4405.8600,29.4000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4685.000,P,0.0000,0.0000,0.0000,0.0000,0,100,247.1000,45,253.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1164,-0.7803,0.0011,-0.3654,6.8748,-9.8116,3,254.0000,1,269.5000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4690.000,C,30.3700,30.3700,30.3700,30.3700,1,51,31.1000,37,31.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1168,0.2163,0.0011,-0.3941,6.7989,2.4383,43,29.8000,68,30.8000,4404.6300,4405.8600,30.3700,21,
^SPX,2023-08-25,SPXW,2023-11-30,4690.000,P,0.0000,0.0000,0.0000,0.0000,0,100,250.9000,3,255.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1168,-0.7848,0.0011,-0.3609,6.7987,-9.8753,2,257.8000,1,272.9000,4404.6300,4405.8600,0.0000,4,
^SPX,2023-08-25,SPXW,2023-11-30,4695.000,C,0.0000,0.0000,0.0000,0.0000,0,77,29.9000,27,30.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1164,0.2104,0.0011,-0.3865,6.6991,2.3729,43,28.7000,26,29.6000,4404.6300,4405.8600,0.0000,1,
^SPX,2023-08-25,SPXW,2023-11-30,4695.000,P,0.0000,0.0000,0.0000,0.0000,0,100,254.6000,67,261.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1163,-0.7908,0.0011,-0.3524,6.6974,-9.9549,2,261.6000,1,277.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4700.000,C,27.7200,28.1000,22.4600,28.1000,29,93,28.8000,99,29.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1161,0.2046,0.0011,-0.3791,6.5992,2.3085,44,27.6000,33,28.2000,4404.6300,4405.8600,24.8714,613,
^SPX,2023-08-25,SPXW,2023-11-30,4700.000,P,0.0000,0.0000,0.0000,0.0000,0,100,258.4000,3,263.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1161,-0.7964,0.0011,-0.3448,6.6013,-10.0300,2,265.4000,1,271.0000,4404.6300,4405.8600,0.0000,20,
^SPX,2023-08-25,SPXW,2023-11-30,4705.000,C,23.8000,25.1000,23.8000,25.1000,4,53,27.7000,29,28.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1158,0.1989,0.0011,-0.3717,6.4983,2.2447,45,26.5000,31,27.1000,4404.6300,4405.8600,24.4500,0,
^SPX,2023-08-25,SPXW,2023-11-30,4705.000,P,0.0000,0.0000,0.0000,0.0000,0,100,262.2000,52,268.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1155,-0.8027,0.0011,-0.3352,6.4898,-10.1137,2,269.3000,1,284.7000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4710.000,C,23.5200,24.1000,22.9000,24.1000,27,115,26.6000,76,27.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1154,0.1933,0.0010,-0.3641,6.3937,2.1801,46,25.5000,30,26.0000,4404.6300,4405.8600,23.7226,33,
^SPX,2023-08-25,SPXW,2023-11-30,4710.000,P,0.0000,0.0000,0.0000,0.0000,0,100,266.0000,2,270.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1155,-0.8077,0.0010,-0.3284,6.3958,-10.1849,2,273.2000,1,288.3000,4404.6300,4405.8600,0.0000,4,
^SPX,2023-08-25,SPXW,2023-11-30,4715.000,C,21.8000,23.5000,21.8000,23.3000,5,55,25.6000,33,26.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1152,0.1879,0.0010,-0.3571,6.2917,2.1191,46,24.5000,31,25.0000,4404.6300,4405.8600,22.7600,0,
^SPX,2023-08-25,SPXW,2023-11-30,4715.000,P,0.0000,0.0000,0.0000,0.0000,0,100,269.9000,100,277.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1151,-0.8134,0.0010,-0.3199,6.2886,-10.2623,2,277.1000,1,282.8000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4720.000,C,21.7700,23.4000,21.1000,23.4000,26,76,24.6000,35,25.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1149,0.1825,0.0010,-0.3498,6.1865,2.0581,47,23.5000,35,24.1000,4404.6300,4405.8600,21.9100,10,
^SPX,2023-08-25,SPXW,2023-11-30,4720.000,P,0.0000,0.0000,0.0000,0.0000,0,54,274.0000,2,278.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1147,-0.8190,0.0010,-0.3111,6.1777,-10.3398,2,281.0000,1,296.2000,4404.6300,4405.8600,0.0000,12,
^SPX,2023-08-25,SPXW,2023-11-30,4725.000,C,0.0000,0.0000,0.0000,0.0000,0,56,23.6000,41,24.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1146,0.1773,0.0010,-0.3427,6.0821,1.9996,48,22.6000,100,23.5000,4404.6300,4405.8600,0.0000,62,
^SPX,2023-08-25,SPXW,2023-11-30,4725.000,P,0.0000,0.0000,0.0000,0.0000,0,100,277.7000,2,282.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1146,-0.8238,0.0010,-0.3045,6.0820,-10.4066,2,285.0000,1,290.8000,4404.6300,4405.8600,0.0000,5,
^SPX,2023-08-25,SPXW,2023-11-30,4730.000,C,0.0000,0.0000,0.0000,0.0000,0,67,22.7000,82,23.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1143,0.1721,0.0010,-0.3353,5.9753,1.9412,49,21.7000,101,22.6000,4404.6300,4405.8600,0.0000,41,
^SPX,2023-08-25,SPXW,2023-11-30,4730.000,P,0.0000,0.0000,0.0000,0.0000,0,100,281.7000,2,286.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1143,-0.8292,0.0010,-0.2961,5.9731,-10.4792,2,289.1000,1,304.2000,4404.6300,4405.8600,0.0000,11,
^SPX,2023-08-25,SPXW,2023-11-30,4735.000,C,19.8300,19.8300,19.8300,19.8300,1,48,21.8000,42,22.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1141,0.1670,0.0010,-0.3281,5.8703,1.8850,50,20.8000,32,21.6000,4404.6300,4405.8600,19.8300,6,
^SPX,2023-08-25,SPXW,2023-11-30,4735.000,P,0.0000,0.0000,0.0000,0.0000,0,100,285.7000,100,292.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1141,-0.8342,0.0010,-0.2884,5.8698,-10.5477,2,293.1000,1,308.6000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4740.000,C,20.5000,20.5000,20.5000,20.5000,1,49,20.9000,49,21.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1139,0.1621,0.0010,-0.3212,5.7674,1.8305,51,20.0000,51,20.8000,4404.6300,4405.8600,20.5000,35,
^SPX,2023-08-25,SPXW,2023-11-30,4740.000,P,0.0000,0.0000,0.0000,0.0000,0,100,289.7000,2,294.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1138,-0.8392,0.0010,-0.2804,5.7645,-10.6167,2,297.2000,1,312.4000,4404.6300,4405.8600,0.0000,11,
^SPX,2023-08-25,SPXW,2023-11-30,4745.000,C,18.3100,18.3100,18.3100,18.3100,1,97,20.0000,49,20.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1135,0.1570,0.0009,-0.3135,5.6577,1.7730,52,19.2000,33,19.9000,4404.6300,4405.8600,18.3100,20,
^SPX,2023-08-25,SPXW,2023-11-30,4745.000,P,0.0000,0.0000,0.0000,0.0000,0,100,293.8000,45,300.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1131,-0.8451,0.0009,-0.2701,5.6390,-10.6958,2,301.3000,1,307.1000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4750.000,C,16.1000,16.7000,16.1000,16.7000,1101,142,19.2000,41,19.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1131,0.1518,0.0009,-0.3055,5.5445,1.7145,53,18.4000,41,18.9000,4404.6300,4405.8600,16.1474,136,
^SPX,2023-08-25,SPXW,2023-11-30,4750.000,P,0.0000,0.0000,0.0000,0.0000,0,51,298.1000,2,302.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1131,-0.8495,0.0009,-0.2632,5.5408,-10.7595,2,305.5000,1,320.6000,4404.6300,4405.8600,0.0000,7,
^SPX,2023-08-25,SPXW,2023-11-30,4755.000,C,0.0000,0.0000,0.0000,0.0000,0,103,18.4000,41,18.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1129,0.1470,0.0009,-0.2983,5.4368,1.6600,54,17.6000,37,18.1000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4755.000,P,0.0000,0.0000,0.0000,0.0000,0,100,302.0000,54,309.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1130,-0.8537,0.0009,-0.2566,5.4448,-10.8212,2,309.7000,1,315.6000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4760.000,C,0.0000,0.0000,0.0000,0.0000,0,53,17.7000,56,18.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1129,0.1429,0.0009,-0.2925,5.3407,1.6127,55,16.9000,42,17.6000,4404.6300,4405.8600,0.0000,18,
^SPX,2023-08-25,SPXW,2023-11-30,4760.000,P,0.0000,0.0000,0.0000,0.0000,0,100,306.2000,2,311.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1129,-0.8582,0.0009,-0.2493,5.3412,-10.8854,2,313.9000,1,319.8000,4404.6300,4405.8600,0.0000,8,
^SPX,2023-08-25,SPXW,2023-11-30,4765.000,C,0.0000,0.0000,0.0000,0.0000,0,109,16.9000,58,17.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1126,0.1383,0.0009,-0.2854,5.2319,1.5607,56,16.2000,43,16.9000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4765.000,P,0.0000,0.0000,0.0000,0.0000,0,100,310.4000,59,317.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1127,-0.8627,0.0009,-0.2417,5.2348,-10.9498,2,318.1000,1,333.5000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4770.000,C,0.0000,0.0000,0.0000,0.0000,0,113,16.2000,61,16.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1124,0.1339,0.0008,-0.2786,5.1258,1.5115,36,15.5000,15,16.1000,4404.6300,4405.8600,0.0000,36,
^SPX,2023-08-25,SPXW,2023-11-30,4770.000,P,0.0000,0.0000,0.0000,0.0000,0,100,314.6000,2,319.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1124,-0.8672,0.0008,-0.2339,5.1258,-11.0134,2,322.3000,1,328.2000,4404.6300,4405.8600,0.0000,5,
^SPX,2023-08-25,SPXW,2023-11-30,4775.000,C,13.0000,15.2600,13.0000,15.2600,4,157,15.5000,124,16.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1121,0.1293,0.0008,-0.2711,5.0120,1.4600,44,14.8000,64,15.5000,4404.6300,4405.8600,14.6300,44,
^SPX,2023-08-25,SPXW,2023-11-30,4775.000,P,0.0000,0.0000,0.0000,0.0000,0,100,318.8000,2,323.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1122,-0.8715,0.0008,-0.2264,5.0201,-11.0744,2,326.2000,1,332.6000,4404.6300,4405.8600,0.0000,4,
^SPX,2023-08-25,SPXW,2023-11-30,4780.000,C,0.0000,0.0000,0.0000,0.0000,0,79,14.9000,82,15.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1120,0.1254,0.0008,-0.2650,4.9132,1.4161,42,14.2000,16,14.8000,4404.6300,4405.8600,0.0000,25,
^SPX,2023-08-25,SPXW,2023-11-30,4780.000,P,0.0000,0.0000,0.0000,0.0000,0,100,323.1000,71,330.3000,4413.3200,4414.4900,0.0000,4413.9050,0.1120,-0.8758,0.0008,-0.2187,4.9124,-11.1355,2,330.5000,9,337.8000,4404.6300,4405.8600,0.0000,9,
^SPX,2023-08-25,SPXW,2023-11-30,4785.000,C,0.0000,0.0000,0.0000,0.0000,0,169,14.2000,136,14.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1116,0.1209,0.0008,-0.2575,4.8010,1.3666,42,13.6000,17,14.2000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4785.000,P,0.0000,0.0000,0.0000,0.0000,0,100,327.4000,70,334.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1118,-0.8799,0.0008,-0.2114,4.8089,-11.1945,2,334.8000,1,341.1000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4790.000,C,0.0000,0.0000,0.0000,0.0000,0,176,13.6000,145,14.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1115,0.1170,0.0008,-0.2511,4.6987,1.3219,46,13.0000,18,13.6000,4404.6300,4405.8600,0.0000,18,
^SPX,2023-08-25,SPXW,2023-11-30,4790.000,P,0.0000,0.0000,0.0000,0.0000,0,100,331.7000,58,339.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1117,-0.8837,0.0008,-0.2045,4.7096,-11.2512,2,339.2000,1,345.5000,4404.6300,4405.8600,0.0000,15,
^SPX,2023-08-25,SPXW,2023-11-30,4795.000,C,0.0000,0.0000,0.0000,0.0000,0,96,13.1000,154,13.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1113,0.1130,0.0008,-0.2444,4.5941,1.2765,58,12.4000,120,13.1000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4795.000,P,0.0000,0.0000,0.0000,0.0000,0,100,336.0000,100,342.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1115,-0.8876,0.0008,-0.1974,4.6084,-11.3081,2,343.6000,9,350.8000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4800.000,C,12.0200,13.2000,9.7800,13.2000,109,120,12.5000,27,12.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1111,0.1092,0.0007,-0.2382,4.4934,1.2336,78,11.9000,28,12.4000,4404.6300,4405.8600,13.0606,1026,
^SPX,2023-08-25,SPXW,2023-11-30,4800.000,P,0.0000,0.0000,0.0000,0.0000,0,100,340.4000,43,347.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1110,-0.8922,0.0007,-0.1882,4.4841,-11.3746,2,347.9000,1,363.9000,4404.6300,4405.8600,0.0000,7,
^SPX,2023-08-25,SPXW,2023-11-30,4805.000,C,0.0000,0.0000,0.0000,0.0000,0,198,11.9000,78,12.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1109,0.1055,0.0007,-0.2318,4.3900,1.1905,48,11.4000,82,12.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4805.000,P,0.0000,0.0000,0.0000,0.0000,0,100,344.7000,44,351.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1108,-0.8959,0.0007,-0.1813,4.3835,-11.4295,2,352.3000,1,358.7000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4810.000,C,0.0000,0.0000,0.0000,0.0000,0,201,11.4000,100,11.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1108,0.1020,0.0007,-0.2259,4.2912,1.1507,50,10.9000,130,11.5000,4404.6300,4405.8600,0.0000,48,
^SPX,2023-08-25,SPXW,2023-11-30,4810.000,P,0.0000,0.0000,0.0000,0.0000,0,100,349.1000,37,356.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1106,-0.8995,0.0007,-0.1743,4.2804,-11.4844,2,356.8000,1,372.6000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4815.000,C,0.0000,0.0000,0.0000,0.0000,0,210,10.9000,149,11.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1107,0.0985,0.0007,-0.2198,4.1905,1.1111,57,10.4000,89,11.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4815.000,P,0.0000,0.0000,0.0000,0.0000,0,100,353.6000,101,360.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1111,-0.9018,0.0007,-0.1706,4.2129,-11.5238,2,361.2000,9,368.4000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4820.000,C,0.0000,0.0000,0.0000,0.0000,0,88,10.5000,82,10.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1106,0.0952,0.0007,-0.2143,4.0957,1.0748,43,10.0000,93,10.5000,4404.6300,4405.8600,0.0000,64,
^SPX,2023-08-25,SPXW,2023-11-30,4820.000,P,0.0000,0.0000,0.0000,0.0000,0,100,358.0000,37,365.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1103,-0.9066,0.0007,-0.1603,4.0754,-11.5901,2,365.7000,1,372.1000,4404.6300,4405.8600,0.0000,4,
^SPX,2023-08-25,SPXW,2023-11-30,4825.000,C,7.8300,10.2000,7.8300,10.2000,6,205,10.0000,189,10.5000,4413.3200,4414.4900,0.0000,4413.9050,0.1104,0.0917,0.0007,-0.2078,3.9916,1.0355,63,9.5000,146,10.1000,4404.6300,4405.8600,9.8050,91,
^SPX,2023-08-25,SPXW,2023-11-30,4825.000,P,0.0000,0.0000,0.0000,0.0000,0,100,362.5000,45,369.6000,4413.3200,4414.4900,0.0000,4413.9050,0.1102,-0.9098,0.0007,-0.1542,3.9823,-11.6385,2,370.2000,1,376.6000,4404.6300,4405.8600,0.0000,1,
^SPX,2023-08-25,SPXW,2023-11-30,4830.000,C,0.0000,0.0000,0.0000,0.0000,0,95,9.6000,137,10.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1103,0.0887,0.0006,-0.2027,3.9023,1.0021,60,9.1000,164,9.7000,4404.6300,4405.8600,0.0000,6,
^SPX,2023-08-25,SPXW,2023-11-30,4830.000,P,0.0000,0.0000,0.0000,0.0000,0,100,366.9000,61,374.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1101,-0.9129,0.0006,-0.1479,3.8881,-11.6868,2,374.7000,1,390.6000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4840.000,C,0.0000,0.0000,0.0000,0.0000,0,250,8.7000,198,9.2000,4413.3200,4414.4900,0.0000,4413.9050,0.1101,0.0824,0.0006,-0.1912,3.7108,0.9308,69,8.3000,172,8.9000,4404.6300,4405.8600,0.0000,3,
^SPX,2023-08-25,SPXW,2023-11-30,4840.000,P,0.0000,0.0000,0.0000,0.0000,0,100,376.0000,68,383.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1102,-0.9183,0.0006,-0.1371,3.7215,-11.7750,2,383.7000,1,399.6000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4850.000,C,0.0000,0.0000,0.0000,0.0000,0,153,8.0000,187,8.4000,4413.3200,4414.4900,0.0000,4413.9050,0.1099,0.0767,0.0006,-0.1806,3.5299,0.8653,67,7.6000,81,8.1000,4404.6300,4405.8600,0.0000,759,
^SPX,2023-08-25,SPXW,2023-11-30,4850.000,P,0.0000,0.0000,0.0000,0.0000,0,100,385.0000,36,391.9000,4413.3200,4414.4900,0.0000,4413.9050,0.1091,-0.9259,0.0006,-0.1202,3.4833,-11.8879,3,394.2000,1,408.9000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4860.000,C,0.0000,0.0000,0.0000,0.0000,0,257,7.3000,170,7.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1097,0.0713,0.0005,-0.1704,3.3514,0.8036,47,7.0000,209,7.5000,4404.6300,4405.8600,0.0000,250,
^SPX,2023-08-25,SPXW,2023-11-30,4860.000,P,0.0000,0.0000,0.0000,0.0000,0,100,394.2000,43,402.0000,4413.3200,4414.4900,0.0000,4413.9050,0.1103,-0.9286,0.0006,-0.1157,3.3908,-11.9456,8,394.9000,1,418.0000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4870.000,C,0.0000,0.0000,0.0000,0.0000,0,129,6.7000,252,7.1000,4413.3200,4414.4900,0.0000,4413.9050,0.1097,0.0664,0.0005,-0.1612,3.1874,0.7496,52,6.4000,89,6.8000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4870.000,P,0.0000,0.0000,0.0000,0.0000,0,100,403.4000,41,410.7000,4413.3200,4414.4900,0.0000,4413.9050,0.1093,-0.9354,0.0005,-0.1000,3.1648,-12.0473,1,409.9000,1,417.8000,4404.6300,4405.8600,0.0000,0,
^SPX,2023-08-25,SPXW,2023-11-30,4875.000,C,6.6000,6.6000,6.6000,6.6000,5,175,6.4000,255,6.8000,4413.3200,4414.4900,0.0000,4413.9050,0.1096,0.0640,0.0005,-0.1565,3.1039,0.7226,64,6.1000,229,6.6000,4404.6300,4405.8600,6.6000,465,
